TIMESTAMPms	M1ATTITUDEpitch	M1ATTITUDEpitchspeed	M1ATTITUDEroll	M1ATTITUDErollspeed	M1ATTITUDEyaw	M1ATTITUDEyawspeed	M1BATTERYSTATUSenergyconsumed	M1GLOBALPOSITIONINTalt	M1GLOBALPOSITIONINTlat	M1GLOBALPOSITIONINTlon	M1GLOBALPOSITIONINTvx	M1GLOBALPOSITIONINTvy	M1GLOBALPOSITIONINTvz	M1HIGHRESIMUpressurealt	M1HIGHRESIMUtemperature	M1HIGHRESIMUxacc	M1HIGHRESIMUxgyro	M1HIGHRESIMUyacc	M1HIGHRESIMUygyro	M1HIGHRESIMUzacc	M1HIGHRESIMUzgyro	M1RCCHANNELSchan1raw	M1RCCHANNELSchan2raw	M1RCCHANNELSchan3raw	M1RCCHANNELSchan4raw	M1SYSSTATUScurrentbattery	M1SYSSTATUSvoltagebattery
391039	1.743629872798920e-01	6.736618876457214e-01	1.265230655670166e+00	6.462883353233337e-01	1.095529794692993e+00	-1.076022461056709e-01	-1.000000000000000e+00	6.255800000000000e+04	3.739933080000000e+08	-1.221533430000000e+09	-2.419000000000000e+03	1.020000000000000e+03	-9.100000000000000e+01	2.241601753234863e+01	4.182999801635742e+01	-3.342898368835449e+00	-2.067621201276779e-01	-5.823422908782959e+00	3.724755644798279e-01	-9.767213821411133e+00	7.281813770532608e-02	1.535000000000000e+03	1.382000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	5.940000000000000e+02	1.138300000000000e+04
391064	1.743629872798920e-01	6.736618876457214e-01	1.265230655670166e+00	6.462883353233337e-01	1.095529794692993e+00	-1.076022461056709e-01	-1.000000000000000e+00	6.300100000000000e+04	3.739925610000000e+08	-1.221533124000000e+09	-2.682000000000000e+03	9.590000000000000e+02	-7.900000000000000e+01	2.241601753234863e+01	4.182999801635742e+01	-3.342898368835449e+00	-2.067621201276779e-01	-5.823422908782959e+00	3.724755644798279e-01	-9.767213821411133e+00	7.281813770532608e-02	1.535000000000000e+03	1.382000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	5.940000000000000e+02	1.138300000000000e+04
391091	1.837561130523682e-01	7.269002199172974e-01	1.303511381149292e+00	9.892738610506058e-02	1.161574244499207e+00	1.620233058929443e-01	-1.000000000000000e+00	6.300100000000000e+04	3.739925610000000e+08	-1.221533124000000e+09	-2.682000000000000e+03	9.590000000000000e+02	-7.900000000000000e+01	2.241601753234863e+01	4.182999801635742e+01	-3.342898368835449e+00	-2.067621201276779e-01	-5.823422908782959e+00	3.724755644798279e-01	-9.767213821411133e+00	7.281813770532608e-02	1.535000000000000e+03	1.382000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	5.940000000000000e+02	1.138300000000000e+04
391183	1.848477125167847e-01	7.030519247055054e-01	1.324884057044983e+00	-3.590955957770348e-02	1.246377587318420e+00	3.867636322975159e-01	-1.000000000000000e+00	6.300100000000000e+04	3.739925610000000e+08	-1.221533124000000e+09	-2.682000000000000e+03	9.590000000000000e+02	-7.900000000000000e+01	2.241601753234863e+01	4.182999801635742e+01	-3.342898368835449e+00	-2.067621201276779e-01	-5.823422908782959e+00	3.724755644798279e-01	-9.767213821411133e+00	7.281813770532608e-02	1.535000000000000e+03	1.382000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	5.940000000000000e+02	1.138300000000000e+04
391275	1.474495977163315e-01	5.469679832458496e-01	1.317210793495178e+00	-3.512888848781586e-01	1.319793701171875e+00	7.513763308525085e-01	-1.000000000000000e+00	6.300100000000000e+04	3.739925610000000e+08	-1.221533124000000e+09	-2.682000000000000e+03	9.590000000000000e+02	-7.900000000000000e+01	2.241601753234863e+01	4.182999801635742e+01	-3.342898368835449e+00	-2.067621201276779e-01	-5.823422908782959e+00	3.724755644798279e-01	-9.767213821411133e+00	7.281813770532608e-02	1.535000000000000e+03	1.382000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	5.940000000000000e+02	1.138300000000000e+04
391367	1.011138483881950e-01	6.638012528419495e-01	1.309888601303101e+00	-2.538464032113552e-02	1.396150231361389e+00	6.714398264884949e-01	-1.000000000000000e+00	6.300100000000000e+04	3.739925610000000e+08	-1.221533124000000e+09	-2.682000000000000e+03	9.590000000000000e+02	-7.900000000000000e+01	2.241601753234863e+01	4.182999801635742e+01	-3.342898368835449e+00	-2.067621201276779e-01	-5.823422908782959e+00	3.724755644798279e-01	-9.767213821411133e+00	7.281813770532608e-02	1.535000000000000e+03	1.382000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	5.940000000000000e+02	1.138300000000000e+04
391413	1.011138483881950e-01	6.638012528419495e-01	1.309888601303101e+00	-2.538464032113552e-02	1.396150231361389e+00	6.714398264884949e-01	-1.000000000000000e+00	6.300100000000000e+04	3.739925610000000e+08	-1.221533124000000e+09	-2.682000000000000e+03	9.590000000000000e+02	-7.900000000000000e+01	2.241601753234863e+01	4.182999801635742e+01	-3.342898368835449e+00	-2.067621201276779e-01	-5.823422908782959e+00	3.724755644798279e-01	-9.767213821411133e+00	7.281813770532608e-02	1.648000000000000e+03	1.461000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	5.940000000000000e+02	1.138300000000000e+04
391415	1.011138483881950e-01	6.638012528419495e-01	1.309888601303101e+00	-2.538464032113552e-02	1.396150231361389e+00	6.714398264884949e-01	-1.000000000000000e+00	6.326600000000000e+04	3.739916830000000e+08	-1.221532782000000e+09	-2.918000000000000e+03	8.840000000000000e+02	2.200000000000000e+01	2.241601753234863e+01	4.182999801635742e+01	-3.342898368835449e+00	-2.067621201276779e-01	-5.823422908782959e+00	3.724755644798279e-01	-9.767213821411133e+00	7.281813770532608e-02	1.648000000000000e+03	1.461000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	5.940000000000000e+02	1.138300000000000e+04
391455	5.916976928710938e-02	7.162881493568420e-01	1.311341524124146e+00	-8.080005645751953e-02	1.479806423187256e+00	7.510141134262085e-01	-1.000000000000000e+00	6.326600000000000e+04	3.739916830000000e+08	-1.221532782000000e+09	-2.918000000000000e+03	8.840000000000000e+02	2.200000000000000e+01	2.241601753234863e+01	4.182999801635742e+01	-3.342898368835449e+00	-2.067621201276779e-01	-5.823422908782959e+00	3.724755644798279e-01	-9.767213821411133e+00	7.281813770532608e-02	1.648000000000000e+03	1.461000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	5.940000000000000e+02	1.138300000000000e+04
391547	7.849203422665596e-03	5.929389595985413e-01	1.300648808479309e+00	-9.846095740795135e-02	1.564671397209167e+00	7.774383425712585e-01	-1.000000000000000e+00	6.326600000000000e+04	3.739916830000000e+08	-1.221532782000000e+09	-2.918000000000000e+03	8.840000000000000e+02	2.200000000000000e+01	2.241601753234863e+01	4.182999801635742e+01	-3.342898368835449e+00	-2.067621201276779e-01	-5.823422908782959e+00	3.724755644798279e-01	-9.767213821411133e+00	7.281813770532608e-02	1.648000000000000e+03	1.461000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	5.940000000000000e+02	1.138300000000000e+04
391639	-3.151480853557587e-02	4.424687325954437e-01	1.305819392204285e+00	2.473167777061462e-01	1.632506728172302e+00	4.369207024574280e-01	-1.000000000000000e+00	6.326600000000000e+04	3.739916830000000e+08	-1.221532782000000e+09	-2.918000000000000e+03	8.840000000000000e+02	2.200000000000000e+01	2.241601753234863e+01	4.182999801635742e+01	-3.342898368835449e+00	-2.067621201276779e-01	-5.823422908782959e+00	3.724755644798279e-01	-9.767213821411133e+00	7.281813770532608e-02	1.648000000000000e+03	1.461000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	5.940000000000000e+02	1.138300000000000e+04
391687	-3.151480853557587e-02	4.424687325954437e-01	1.305819392204285e+00	2.473167777061462e-01	1.632506728172302e+00	4.369207024574280e-01	-1.000000000000000e+00	6.326600000000000e+04	3.739916830000000e+08	-1.221532782000000e+09	-2.918000000000000e+03	8.840000000000000e+02	2.200000000000000e+01	2.391769790649414e+01	4.182999801635742e+01	-3.116027593612671e+00	1.530760973691940e-01	-5.338236331939697e+00	5.071316957473755e-01	-7.916929721832275e+00	4.339762032032013e-01	1.648000000000000e+03	1.461000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	5.940000000000000e+02	1.138300000000000e+04
391727	-5.553340166807175e-02	4.767922163009644e-01	1.311102986335754e+00	-1.879985034465790e-01	1.683838844299316e+00	4.697408974170685e-01	-1.000000000000000e+00	6.326600000000000e+04	3.739916830000000e+08	-1.221532782000000e+09	-2.918000000000000e+03	8.840000000000000e+02	2.200000000000000e+01	2.391769790649414e+01	4.182999801635742e+01	-3.116027593612671e+00	1.530760973691940e-01	-5.338236331939697e+00	5.071316957473755e-01	-7.916929721832275e+00	4.339762032032013e-01	1.648000000000000e+03	1.461000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	5.940000000000000e+02	1.138300000000000e+04
391753	-5.553340166807175e-02	4.767922163009644e-01	1.311102986335754e+00	-1.879985034465790e-01	1.683838844299316e+00	4.697408974170685e-01	-1.000000000000000e+00	6.326600000000000e+04	3.739916830000000e+08	-1.221532782000000e+09	-2.918000000000000e+03	8.840000000000000e+02	2.200000000000000e+01	2.391769790649414e+01	4.182999801635742e+01	-3.116027593612671e+00	1.530760973691940e-01	-5.338236331939697e+00	5.071316957473755e-01	-7.916929721832275e+00	4.339762032032013e-01	1.735000000000000e+03	1.375000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	5.940000000000000e+02	1.138300000000000e+04
391767	-5.553340166807175e-02	4.767922163009644e-01	1.311102986335754e+00	-1.879985034465790e-01	1.683838844299316e+00	4.697408974170685e-01	-1.000000000000000e+00	6.316900000000000e+04	3.739907120000000e+08	-1.221532454000000e+09	-3.150000000000000e+03	7.790000000000000e+02	1.160000000000000e+02	2.391769790649414e+01	4.182999801635742e+01	-3.116027593612671e+00	1.530760973691940e-01	-5.338236331939697e+00	5.071316957473755e-01	-7.916929721832275e+00	4.339762032032013e-01	1.735000000000000e+03	1.375000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	5.940000000000000e+02	1.138300000000000e+04
391768	-5.553340166807175e-02	4.767922163009644e-01	1.311102986335754e+00	-1.879985034465790e-01	1.683838844299316e+00	4.697408974170685e-01	-1.000000000000000e+00	6.316900000000000e+04	3.739907120000000e+08	-1.221532454000000e+09	-3.150000000000000e+03	7.790000000000000e+02	1.160000000000000e+02	2.391769790649414e+01	4.182999801635742e+01	-3.116027593612671e+00	1.530760973691940e-01	-5.338236331939697e+00	5.071316957473755e-01	-7.916929721832275e+00	4.339762032032013e-01	1.735000000000000e+03	1.375000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	6.270000000000000e+02	1.134300000000000e+04
391819	-1.018170639872551e-01	6.474580168724060e-01	1.250572919845581e+00	-7.478610277175903e-01	1.752668499946594e+00	7.633541822433472e-01	-1.000000000000000e+00	6.316900000000000e+04	3.739907120000000e+08	-1.221532454000000e+09	-3.150000000000000e+03	7.790000000000000e+02	1.160000000000000e+02	2.391769790649414e+01	4.182999801635742e+01	-3.116027593612671e+00	1.530760973691940e-01	-5.338236331939697e+00	5.071316957473755e-01	-7.916929721832275e+00	4.339762032032013e-01	1.735000000000000e+03	1.375000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	6.270000000000000e+02	1.134300000000000e+04
391895	-1.018170639872551e-01	6.474580168724060e-01	1.250572919845581e+00	-7.478610277175903e-01	1.752668499946594e+00	7.633541822433472e-01	-1.000000000000000e+00	6.316900000000000e+04	3.739907120000000e+08	-1.221532454000000e+09	-3.150000000000000e+03	7.790000000000000e+02	1.160000000000000e+02	2.391769790649414e+01	4.182999801635742e+01	-3.116027593612671e+00	1.530760973691940e-01	-5.338236331939697e+00	5.071316957473755e-01	-7.916929721832275e+00	4.339762032032013e-01	1.735000000000000e+03	1.375000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	6.270000000000000e+02	1.134300000000000e+04
391911	-1.380348652601242e-01	7.354072332382202e-01	1.183845400810242e+00	-3.574918508529663e-01	1.843907117843628e+00	6.415922641754150e-01	-1.000000000000000e+00	6.316900000000000e+04	3.739907120000000e+08	-1.221532454000000e+09	-3.150000000000000e+03	7.790000000000000e+02	1.160000000000000e+02	2.391769790649414e+01	4.182999801635742e+01	-3.116027593612671e+00	1.530760973691940e-01	-5.338236331939697e+00	5.071316957473755e-01	-7.916929721832275e+00	4.339762032032013e-01	1.735000000000000e+03	1.375000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	6.270000000000000e+02	1.134300000000000e+04
392003	-1.538240164518356e-01	4.383494257926941e-01	1.184654831886292e+00	4.470861554145813e-01	1.917685747146606e+00	2.798955440521240e-01	-1.000000000000000e+00	6.316900000000000e+04	3.739907120000000e+08	-1.221532454000000e+09	-3.150000000000000e+03	7.790000000000000e+02	1.160000000000000e+02	2.391769790649414e+01	4.182999801635742e+01	-3.116027593612671e+00	1.530760973691940e-01	-5.338236331939697e+00	5.071316957473755e-01	-7.916929721832275e+00	4.339762032032013e-01	1.735000000000000e+03	1.375000000000000e+03	1.595000000000000e+03	1.501000000000000e+03	6.270000000000000e+02	1.134300000000000e+04
392094	-1.538240164518356e-01	4.383494257926941e-01	1.184654831886292e+00	4.470861554145813e-01	1.917685747146606e+00	2.798955440521240e-01	-1.000000000000000e+00	6.316900000000000e+04	3.739907120000000e+08	-1.221532454000000e+09	-3.150000000000000e+03	7.790000000000000e+02	1.160000000000000e+02	2.391769790649414e+01	4.182999801635742e+01	-3.116027593612671e+00	1.530760973691940e-01	-5.338236331939697e+00	5.071316957473755e-01	-7.916929721832275e+00	4.339762032032013e-01	1.499000000000000e+03	1.493000000000000e+03	1.597000000000000e+03	1.500000000000000e+03	6.270000000000000e+02	1.134300000000000e+04
392095	-1.607995778322220e-01	3.105642199516296e-01	1.215710282325745e+00	4.376506805419922e-01	1.966464638710022e+00	2.169409096240997e-01	-1.000000000000000e+00	6.316900000000000e+04	3.739907120000000e+08	-1.221532454000000e+09	-3.150000000000000e+03	7.790000000000000e+02	1.160000000000000e+02	2.391769790649414e+01	4.182999801635742e+01	-3.116027593612671e+00	1.530760973691940e-01	-5.338236331939697e+00	5.071316957473755e-01	-7.916929721832275e+00	4.339762032032013e-01	1.499000000000000e+03	1.493000000000000e+03	1.597000000000000e+03	1.500000000000000e+03	6.270000000000000e+02	1.134300000000000e+04
392116	-1.607995778322220e-01	3.105642199516296e-01	1.215710282325745e+00	4.376506805419922e-01	1.966464638710022e+00	2.169409096240997e-01	-1.000000000000000e+00	6.293900000000000e+04	3.739896770000000e+08	-1.221532180000000e+09	-3.360000000000000e+03	6.340000000000000e+02	1.220000000000000e+02	2.391769790649414e+01	4.182999801635742e+01	-3.116027593612671e+00	1.530760973691940e-01	-5.338236331939697e+00	5.071316957473755e-01	-7.916929721832275e+00	4.339762032032013e-01	1.499000000000000e+03	1.493000000000000e+03	1.597000000000000e+03	1.500000000000000e+03	6.270000000000000e+02	1.134300000000000e+04
392184	-1.665592193603516e-01	3.641836345195770e-01	1.248191952705383e+00	5.378429293632507e-01	2.004394054412842e+00	7.680124789476395e-02	-1.000000000000000e+00	6.293900000000000e+04	3.739896770000000e+08	-1.221532180000000e+09	-3.360000000000000e+03	6.340000000000000e+02	1.220000000000000e+02	2.391769790649414e+01	4.182999801635742e+01	-3.116027593612671e+00	1.530760973691940e-01	-5.338236331939697e+00	5.071316957473755e-01	-7.916929721832275e+00	4.339762032032013e-01	1.499000000000000e+03	1.493000000000000e+03	1.597000000000000e+03	1.500000000000000e+03	6.270000000000000e+02	1.134300000000000e+04
392275	-1.669607013463974e-01	2.969251871109009e-01	1.276590704917908e+00	2.188642323017120e-01	2.037052869796753e+00	7.028527557849884e-02	-1.000000000000000e+00	6.293900000000000e+04	3.739896770000000e+08	-1.221532180000000e+09	-3.360000000000000e+03	6.340000000000000e+02	1.220000000000000e+02	2.391769790649414e+01	4.182999801635742e+01	-3.116027593612671e+00	1.530760973691940e-01	-5.338236331939697e+00	5.071316957473755e-01	-7.916929721832275e+00	4.339762032032013e-01	1.499000000000000e+03	1.493000000000000e+03	1.597000000000000e+03	1.500000000000000e+03	6.270000000000000e+02	1.134300000000000e+04
392367	-1.654669940471649e-01	3.317756652832031e-01	1.285360932350159e+00	1.239441782236099e-01	2.064836502075195e+00	-3.687940165400505e-02	-1.000000000000000e+00	6.293900000000000e+04	3.739896770000000e+08	-1.221532180000000e+09	-3.360000000000000e+03	6.340000000000000e+02	1.220000000000000e+02	2.391769790649414e+01	4.182999801635742e+01	-3.116027593612671e+00	1.530760973691940e-01	-5.338236331939697e+00	5.071316957473755e-01	-7.916929721832275e+00	4.339762032032013e-01	1.499000000000000e+03	1.493000000000000e+03	1.597000000000000e+03	1.500000000000000e+03	6.270000000000000e+02	1.134300000000000e+04
392459	-1.547032892704010e-01	4.317827820777893e-01	1.295351982116699e+00	9.133794903755188e-02	2.095799207687378e+00	-3.282183781266212e-02	-1.000000000000000e+00	6.293900000000000e+04	3.739896770000000e+08	-1.221532180000000e+09	-3.360000000000000e+03	6.340000000000000e+02	1.220000000000000e+02	2.391769790649414e+01	4.182999801635742e+01	-3.116027593612671e+00	1.530760973691940e-01	-5.338236331939697e+00	5.071316957473755e-01	-7.916929721832275e+00	4.339762032032013e-01	1.499000000000000e+03	1.493000000000000e+03	1.597000000000000e+03	1.500000000000000e+03	6.270000000000000e+02	1.134300000000000e+04
392467	-1.547032892704010e-01	4.317827820777893e-01	1.295351982116699e+00	9.133794903755188e-02	2.095799207687378e+00	-3.282183781266212e-02	-1.000000000000000e+00	6.278600000000000e+04	3.739885720000000e+08	-1.221531973000000e+09	-3.539000000000000e+03	4.670000000000000e+02	1.700000000000000e+02	2.391769790649414e+01	4.182999801635742e+01	-3.116027593612671e+00	1.530760973691940e-01	-5.338236331939697e+00	5.071316957473755e-01	-7.916929721832275e+00	4.339762032032013e-01	1.499000000000000e+03	1.493000000000000e+03	1.597000000000000e+03	1.500000000000000e+03	6.270000000000000e+02	1.134300000000000e+04
392468	-1.547032892704010e-01	4.317827820777893e-01	1.295351982116699e+00	9.133794903755188e-02	2.095799207687378e+00	-3.282183781266212e-02	-1.000000000000000e+00	6.278600000000000e+04	3.739885720000000e+08	-1.221531973000000e+09	-3.539000000000000e+03	4.670000000000000e+02	1.700000000000000e+02	2.391769790649414e+01	4.182999801635742e+01	-3.116027593612671e+00	1.530760973691940e-01	-5.338236331939697e+00	5.071316957473755e-01	-7.916929721832275e+00	4.339762032032013e-01	1.561000000000000e+03	1.446000000000000e+03	1.608000000000000e+03	1.500000000000000e+03	6.270000000000000e+02	1.134300000000000e+04
